source,destination,timestamp
productpage-v1,details-v1,2024-03-05 14:49:00
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:00
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:00
productpage-v1,reviews-v3,2024-03-05 14:49:00
productpage-v1,reviews-v2,2024-03-05 14:49:00
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:00
productpage-v1,reviews-v1,2024-03-05 14:49:00
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:00
reviews-v3,ratings-v1,2024-03-05 14:49:00
reviews-v2,ratings-v1,2024-03-05 14:49:00
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 14:49:00
istio-ingressgateway,productpage-v1,2024-03-05 14:49:00
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:00
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 14:49:05
productpage-v1,reviews-v1,2024-03-05 14:49:05
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:05
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:05
productpage-v1,details-v1,2024-03-05 14:49:05
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:05
istio-ingressgateway,productpage-v1,2024-03-05 14:49:05
productpage-v1,reviews-v3,2024-03-05 14:49:05
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:05
reviews-v3,ratings-v1,2024-03-05 14:49:05
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:05
productpage-v1,reviews-v2,2024-03-05 14:49:05
reviews-v2,ratings-v1,2024-03-05 14:49:05
reviews-v3,ratings-v1,2024-03-05 14:49:10
productpage-v1,reviews-v1,2024-03-05 14:49:10
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:10
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:10
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:10
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 14:49:10
productpage-v1,details-v1,2024-03-05 14:49:10
reviews-v2,ratings-v1,2024-03-05 14:49:10
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:10
productpage-v1,reviews-v2,2024-03-05 14:49:10
productpage-v1,reviews-v3,2024-03-05 14:49:10
istio-ingressgateway,productpage-v1,2024-03-05 14:49:10
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:10
reviews-v2,ratings-v1,2024-03-05 14:49:15
istio-ingressgateway,productpage-v1,2024-03-05 14:49:15
productpage-v1,details-v1,2024-03-05 14:49:15
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:15
productpage-v1,reviews-v2,2024-03-05 14:49:15
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 14:49:15
productpage-v1,reviews-v3,2024-03-05 14:49:15
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:15
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:15
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:15
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:15
productpage-v1,reviews-v1,2024-03-05 14:49:15
reviews-v3,ratings-v1,2024-03-05 14:49:15
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:20
productpage-v1,details-v1,2024-03-05 14:49:20
productpage-v1,reviews-v3,2024-03-05 14:49:20
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:20
productpage-v1,reviews-v1,2024-03-05 14:49:20
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 14:49:20
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 14:49:20
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 14:49:20
istio-ingressgateway,productpage-v1,2024-03-05 14:49:20
reviews-v3,ratings-v1,2024-03-05 14:49:20
