source,destination,timestamp
productpage-v1,details-v1,2024-03-11 08:24:01
reviews-v2,ratings-v1,2024-03-11 08:24:01
reviews-v3,ratings-v1,2024-03-11 08:24:01
productpage-v1,reviews-v1,2024-03-11 08:24:01
productpage-v1,reviews-v2,2024-03-11 08:24:01
productpage-v1,reviews-v3,2024-03-11 08:24:01
unknown,details-v1,2024-03-11 08:24:01
reviews-v1-7b76c4f45d-phxww,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:01
reviews-v3-5fd56449d8-npw75,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:01
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:01
ratings-v1-5b6b66f9b5-7bln6,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:01
reviews-v2-7b4f9d8cb4-492mr,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:01
productpage-v1-7fb564989f-xslvc,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:01
istio-ingressgateway,productpage-v1,2024-03-11 08:24:01
reviews-v1-7b76c4f45d-phxww,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:06
reviews-v2,ratings-v1,2024-03-11 08:24:06
productpage-v1,details-v1,2024-03-11 08:24:06
reviews-v2-7b4f9d8cb4-492mr,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:06
ratings-v1-5b6b66f9b5-7bln6,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:06
productpage-v1-7fb564989f-xslvc,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:06
productpage-v1,reviews-v2,2024-03-11 08:24:06
productpage-v1,reviews-v3,2024-03-11 08:24:06
istio-ingressgateway,productpage-v1,2024-03-11 08:24:06
unknown,details-v1,2024-03-11 08:24:06
reviews-v3-5fd56449d8-npw75,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:06
productpage-v1,reviews-v1,2024-03-11 08:24:06
reviews-v3,ratings-v1,2024-03-11 08:24:06
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:06
reviews-v3,ratings-v1,2024-03-11 08:24:11
productpage-v1,details-v1,2024-03-11 08:24:11
ratings-v1-5b6b66f9b5-7bln6,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:11
reviews-v1-7b76c4f45d-phxww,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:11
reviews-v3-5fd56449d8-npw75,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:11
productpage-v1,reviews-v1,2024-03-11 08:24:11
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:11
productpage-v1,reviews-v2,2024-03-11 08:24:11
productpage-v1,reviews-v3,2024-03-11 08:24:11
istio-ingressgateway,productpage-v1,2024-03-11 08:24:11
reviews-v2,ratings-v1,2024-03-11 08:24:11
reviews-v2-7b4f9d8cb4-492mr,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:11
unknown,details-v1,2024-03-11 08:24:11
productpage-v1-7fb564989f-xslvc,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:11
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:16
istio-ingressgateway,productpage-v1,2024-03-11 08:24:16
productpage-v1,reviews-v1,2024-03-11 08:24:16
reviews-v3-5fd56449d8-npw75,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:16
unknown,details-v1,2024-03-11 08:24:16
reviews-v3,ratings-v1,2024-03-11 08:24:16
productpage-v1,reviews-v3,2024-03-11 08:24:16
productpage-v1,reviews-v2,2024-03-11 08:24:16
productpage-v1-7fb564989f-xslvc,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:16
reviews-v2-7b4f9d8cb4-492mr,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:16
ratings-v1-5b6b66f9b5-7bln6,izbp1gwb52uyj3g0wn52lfz,2024-03-11 08:24:16
reviews-v1-7b76c4f45d-phxww,izbp16opgy3xucvexwqp9dz,2024-03-11 08:24:16
reviews-v2,ratings-v1,2024-03-11 08:24:16
productpage-v1,details-v1,2024-03-11 08:24:16
productpage-v1,reviews-v1,2024-03-11 08:24:21
productpage-v1,details-v1,2024-03-11 08:24:21
