details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:44:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:45:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:46:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:47:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:48:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:48:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:48:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:48:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:48:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:48:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:48:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:48:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 13:48:43
